Uniprote_IDs,uT01,uT02,uT03,uT04,uT05,uT06,uT07,uT08,uT09,uT10,FA01,FA02,FA03,FA04,FA05,FA06,FA07,FA08,FA09,FA10
O14681,147.9669037,133.2322845,Filtered,147.8277588,144.8922729,145.8607635,125.944252,158.0784454,164.8301849,169.1906433,120.472229,136.6410522,133.2144623,116.612442,156.1625214,159.6157532,154.1866455,169.0167999,141.2728729,177.6639252
O14732,235.8067169,235.1469727,235.8735199,233.0086823,254.3029938,231.5991364,243.7643738,220.7455139,265.9475403,262.0871887,234.4037628,183.8524323,217.9558105,245.5865173,236.4209137,274.2878418,236.8526459,232.437912,212.557663,243.3341827
O14733,36.93019867,40.21461868,37.49344635,29.69949532,42.32810211,46.45426178,31.22603416,Filtered,Filtered,28.33839607,Filtered,Filtered,33.9540329,29.3923645,Filtered,22.96855164,19.23009682,32.02888107,Filtered,Filtered
O14735,77.09287262,86.53821564,79.86873627,81.39524078,80.64687347,76.36099243,88.38746643,79.85596466,77.16850281,77.12369537,77.55918121,86.13558197,85.96578217,86.62913513,60.8163147,83.82914734,65.06699371,78.05575562,93.34568787,91.62492371
O14737,419.0170898,427.391571,426.9514771,455.0280762,444.1398926,430.6781616,453.7015991,507.2964783,551.1478271,501.1025085,419.7959595,416.9250488,423.2658081,412.1237183,442.3051758,431.9581909,442.5455933,477.8605347,515.2992554,449.1238098
O14744,466.9168091,443.3484497,448.729126,465.7911072,451.7685547,456.2613525,455.3586731,468.4262695,481.5183411,475.3604431,447.007843,453.8230896,460.3030701,463.4789124,476.603363,473.6180725,480.4756775,473.9364929,475.211792,431.6651917
O14745,338.3853455,283.5350647,299.2123108,265.5532227,268.2049561,279.348938,266.1222534,205.8868256,200.9691772,151.0063629,293.0639343,290.6145935,298.2671204,305.3221436,289.7278748,287.0512085,208.4934692,202.6751862,170.6653748,216.2848511
O14757,31.3858242,26.54507828,47.62783432,46.27173996,38.91459656,37.22777557,39.39358902,43.28348541,61.19842911,65.01145172,25.69734383,30.42165947,30.92557335,54.96859741,36.30843735,36.44643402,39.41402817,51.63922882,43.33731079,53.31665039
O14763,44.03042221,42.51929092,42.38732529,46.03575134,49.37683868,50.09999084,56.4628334,43.74451828,48.8097229,58.12316132,36.09209061,33.50786972,33.80955887,36.27575302,36.81523895,39.23217392,46.75218201,42.86421204,35.46284866,41.19480515
O14773,105.9121094,110.2868958,123.3433533,118.2220383,107.407814,88.5552063,71.09857941,77.74578857,109.6939545,91.53922272,87.09934235,143.9070129,101.7497025,86.50387573,109.4338074,74.9928894,86.11203766,131.1338501,113.6113281,89.40296936
O14776,334.5031433,345.2866211,321.1341858,342.7411804,334.4211121,319.068634,326.0862732,357.0858154,342.5967407,346.5891418,328.5248108,351.0697021,355.0522766,357.7583618,352.9218445,341.9445801,339.9226379,349.3287354,328.0258789,319.801178
O14787,23.62160873,29.68957901,31.86730576,24.21787262,29.81731415,36.20451736,41.81079102,33.79011154,31.32499313,21.13136864,26.07924271,26.80774689,32.77329636,27.00603104,21.8001442,25.28612518,28.89445305,28.00086784,25.82809639,21.6807251
O14802,16.42259789,21.58312225,39.45245743,47.51344299,20.30285072,40.06761932,25.33501625,74.53097534,26.25636864,49.24979401,Filtered,19.99436188,25.24509621,20.0637207,19.29545784,Filtered,23.57691383,28.00691795,28.83349419,46.18891144
O14818,1662.724487,1668.108032,1518.911621,1434.118164,1580.432983,1562.043579,1463.771118,1537.445679,1661.64978,1467.653564,1558.747559,1719.1875,1584.656616,1473.328613,1490.808105,1653.514893,1524.531494,1617.84729,1559.894897,1531.711426
O14828,128.2387085,141.7527771,133.7116089,138.499588,146.5888062,143.6269379,149.1941528,152.473877,166.2238464,172.1499481,121.8319626,121.2256699,156.5169525,147.5008545,144.5290375,144.9896088,165.5120697,175.3964844,170.7923737,180.6013031
O14880,621.0896606,607.2811279,644.5564575,582.6346436,627.8669434,725.1542358,619.7460327,671.1368408,798.8665161,766.295105,630.1507568,630.4182129,636.5422974,621.0673218,680.9467163,700.0299683,813.2732544,929.4715576,851.0505981,815.1416016
O14893,27.82734489,Filtered,43.27405548,Filtered,Filtered,32.22372818,44.20606613,39.00627518,Filtered,29.86636162,23.19973373,40.54521942,40.12741089,Filtered,39.91304398,38.46409225,37.95665741,Filtered,Filtered,Filtered
O14907,135.343811,178.9604034,183.5357819,171.9055939,160.3610382,151.5926208,157.1534729,145.1759949,178.347702,131.774353,147.0153046,188.4863739,167.4054871,115.9002991,195.966095,156.6133728,191.3376923,161.5070648,138.9290619,146.8322601
O14908,66.55239105,72.81004333,69.53354645,68.87167358,66.59876251,68.69062042,73.35006714,82.88477325,89.22775269,106.2804565,44.43708038,63.7478447,69.91294098,69.82491302,61.97782898,64.58673096,84.30423737,70.62253571,93.62213135,69.33339691
O14925,215.9376068,215.952301,212.9022217,218.4005127,223.4318237,224.4367676,230.341629,239.5779724,240.8469849,256.8096313,154.7064056,162.7917938,175.5257721,177.7967834,178.417984,223.5179443,195.3432617,235.0232544,238.1799011,237.0397797
O14929,296.1293945,300.3839417,290.2973633,288.7919312,302.8621521,275.8301392,299.0128479,305.6838074,319.2122803,336.334137,272.8728638,281.7504578,299.4461365,307.3778992,291.4535522,324.6670532,299.9144287,344.7039185,318.5672607,328.2947083
O14936,54.14616394,78.84463501,23.05735207,67.00808716,22.3211422,93.5734024,39.18410873,14.51338959,101.6354218,43.21389008,17.52113533,20.29124832,63.13824463,26.14545631,76.21452332,64.47280884,21.09257126,18.6030407,10.19946766,35.32133865
O14949,47.09109497,Filtered,57.18547821,Filtered,80.36657715,Filtered,Filtered,15.34100819,Filtered,Filtered,61.02033997,14.49482346,Filtered,Filtered,16.44316101,Filtered,Filtered,104.9513702,Filtered,Filtered
O14950,1083.85083,938.9848633,1036.847168,860.4354248,799.4894409,1098.416382,819.7664185,994.0430298,954.7797852,1401.094727,888.3950806,932.3850098,907.6369019,825.6509399,823.4484863,931.5279541,1223.42627,1024.027832,1102.1875,942.600647
O14964,140.7077637,172.7244873,145.7794495,155.8864899,141.3527527,77.49575043,140.6068268,123.5162888,176.2803802,176.690094,85.89498138,134.4824524,147.7930603,135.5532837,131.9723511,146.4505615,120.848526,102.0448761,131.5847473,83.72166443
O14965,80.39628601,49.52176285,60.05311203,47.40527725,52.60683441,43.40475082,49.4853096,57.09033966,107.2801132,112.9526443,37.48206329,38.91908646,39.40450287,46.24764633,21.77173233,43.95643997,31.87107849,67.18601227,33.37895203,93.58322144
O14974,196.9518433,216.473053,223.0798187,230.2645111,223.9178009,220.4368896,213.9766235,237.3816223,271.5849609,253.1176758,215.2008667,217.6566467,244.8139343,212.7259369,242.2985229,227.9371948,244.2943115,265.5663147,236.5174255,236.7460938
O14975,137.002182,142.3405151,129.2101593,110.9228058,141.6142883,98.26573944,140.3274384,140.7033234,146.8990021,131.7628174,119.8783646,134.8441925,100.3526001,133.9438019,135.41922,133.4582214,137.6952057,138.4807892,158.6143341,136.2571106
O14976,94.49127197,91.69711304,74.1136322,119.2114487,110.9277649,94.95803833,90.74571991,92.75209045,70.1634903,55.08961487,39.32422638,64.39547729,50.9753418,97.00056458,116.5706711,113.007843,85.89383698,128.4292755,39.52690887,72.91207886
O14979,2828.349121,2745.017334,2718.426514,3018.873291,2772.085205,3137.204102,2796.553711,3064.576904,2893.989502,3275.178955,2861.45752,2616.572998,2854.432129,2805.349854,3012.450195,3096.752441,2973.376465,2882.909668,3045.523926,3317.45874
O14980,431.4864502,440.1441956,424.4312134,411.4726257,442.5216675,449.9810181,450.8754883,446.3840637,462.1219482,523.8515625,421.3707581,411.344635,425.3864441,434.3614807,419.144989,429.7331848,446.0062866,479.6065674,468.2514954,509.6680298
O14981,50.09095001,54.48993683,43.23872757,53.81832886,45.32751083,66.22692108,51.91039658,58.05709839,38.54310608,67.62356567,44.97545624,40.89450836,44.05218506,54.59155273,43.17546082,66.40940857,62.7234726,74.34155273,67.79774475,80.29580688
O15020,13.06517029,12.59437943,17.64627838,15.67601871,37.61398315,14.22382927,15.34369087,18.56555176,17.61983681,18.64163589,11.53163719,21.53421593,19.79707718,11.87856865,17.14511299,23.67502213,17.58999252,35.35309982,21.13240814,34.37395477
O15027,63.90968323,74.53760529,112.1660995,104.1224289,77.54457855,76.41501617,71.28987885,65.03247833,104.4920425,49.87253189,58.86316299,68.59320068,65.86115265,102.4315033,112.7938156,73.11032867,60.87294769,103.715744,58.77998352,62.50585556
O15031,119.3370209,114.9558792,123.5645065,117.4683914,107.3353119,119.0036316,96.40338135,106.7319412,102.8643646,101.5299454,95.15058899,106.5726852,97.57977295,105.6791458,99.29534149,116.7208633,92.93151093,75.36566925,96.70706177,98.32819366
O15042,138.4909668,151.6981201,146.3914948,149.5830688,78.39788055,149.9237976,159.9499359,159.9582825,188.0855713,177.2557983,136.897171,160.0944366,148.521637,152.2408295,155.8638,158.7743073,150.456192,163.8076782,168.1203003,172.3076782
O15047,52.58083725,9.098660469,52.21026611,65.7748642,63.74511337,Filtered,45.14386749,51.77126312,75.75431824,89.91395569,Filtered,46.14664459,43.92629242,49.36071777,66.93785095,Filtered,Filtered,66.85163879,68.09947968,104.7007141
O15067,702.6748657,677.7639771,723.9429321,701.3353882,724.243103,740.661438,677.2666016,807.9873047,815.4257813,778.7539673,671.7815552,708.3813477,763.6345215,702.2908325,715.2587891,729.8733521,726.9143066,851.3754883,976.8730469,823.9675903
O15084,29.97001648,38.08991623,39.92232895,81.73816681,34.94386292,38.22481155,31.79577255,28.64889526,38.49108124,47.92155075,42.66763306,37.98995972,40.27845764,28.20181274,40.47294617,29.61736488,34.34357071,35.89704514,48.73812103,38.75539398
O15091,59.26829529,58.76605225,57.06983185,84.20687866,47.0990181,82.86994171,69.24343109,73.82987976,64.79246521,69.51808167,37.0658493,80.88761902,52.72434998,55.83378983,84.21806335,84.77728271,56.3706398,83.98223114,53.42964172,90.25327301
O15111,37.53638458,33.5973587,38.11344528,57.25278854,52.5524292,35.56526184,40.99433899,49.9813385,60.74760437,45.587677,37.69393158,39.39912796,33.82442474,36.69034576,34.49383545,34.44079208,48.70419312,17.33570099,66.01832581,67.1624527
O15118,45.85847473,63.19603348,49.5479126,66.29779816,73.66429138,42.58559418,45.12165833,74.86177826,51.90639877,84.84859467,42.62219238,53.16996765,57.77250671,50.64881134,47.75347137,50.82301331,62.32994843,77.320755,79.32571411,86.2701416
O15121,58.92530823,61.63851166,67.67132568,66.85906219,65.78302002,67.84212494,66.54073334,80.03378296,76.64317322,90.86593628,60.20238113,62.60712814,58.08439255,67.25375366,50.74136734,62.23227692,74.25978851,74.36654663,78.74227905,75.81275177
O15126,44.83837891,42.19422531,45.00517273,43.78596878,39.96993256,45.13308334,39.67569733,57.94537735,41.40092468,48.2557869,41.50223541,43.83832932,38.13095093,52.52521515,38.32787704,34.73187256,46.7770462,48.34522247,46.32021332,45.1679039
O15127,54.30909729,49.91069031,56.03687668,58.55898666,64.7212677,62.10699081,40.01538467,55.45309448,67.62749481,103.7457352,57.42371368,60.88914871,54.06126404,40.78326035,64.26873779,73.78755951,54.18384552,59.34088135,61.59851837,64.42201996
O15143,249.3303223,297.4574585,283.5858765,284.7706604,238.0713196,274.9119263,255.9394073,257.6424866,257.7276306,293.5491028,264.8319397,250.4225922,266.7863159,284.9630127,258.6669312,269.0033569,248.9919281,262.2047424,266.8667297,256.9833984
O15144,351.9260559,357.2574158,329.0706482,318.4301147,330.8140564,345.4596863,350.4711609,373.8272705,385.5739136,400.5212097,323.3936462,362.4842224,330.4463806,382.7108765,344.6141968,400.0728149,379.5867004,414.2727661,390.2816162,373.0267334
O15145,364.8679199,333.4894409,311.0369568,336.0583191,353.3989868,343.4119568,303.5513,303.9703979,315.9077148,309.048584,358.2845459,317.6714478,313.2529907,318.194458,302.8843994,336.7564087,289.1129456,286.5123596,311.6116333,307.0969849
O15155,39.38723755,58.79099655,24.68350983,Filtered,24.40504456,Filtered,Filtered,Filtered,Filtered,Filtered,42.25370789,23.77301598,44.1235733,51.17127991,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered
O15160,282.1920776,283.0742493,298.4099731,297.3085327,284.0584717,290.1239014,274.4272156,325.0730286,325.0448608,378.0010986,293.7003479,287.7194519,299.5666199,293.3389282,290.8369751,295.9295654,281.9532166,344.1283569,341.1827393,323.5
O15162,9.419643402,11.24819374,12.20281982,11.16877174,10.04930592,10.41936588,11.69455242,8.008971214,9.718894005,5.757460117,10.72837639,Filtered,10.73868942,9.244935036,10.87370968,9.230657578,7.839867592,9.278278351,Filtered,10.8927145
O15164,32.3543129,35.06761932,35.70807648,32.20090485,36.70613098,37.22217941,35.98076248,36.68702698,41.94451523,44.37660599,18.98102188,29.98478508,26.35710716,36.19278336,20.97040176,36.18582153,33.22241211,33.69789886,40.21496582,29.50860977
O15173,313.2965698,189.780426,351.1535645,394.3950806,375.5649109,349.923584,377.4203796,348.1508789,389.024231,400.5964661,361.8730774,353.632782,389.0763855,407.321228,378.3571777,369.1614075,374.8570251,440.3769226,361.2597046,414.7377014
O15212,463.1712036,425.953064,437.8803101,455.2539063,459.4553833,433.1382446,419.6864929,467.7477112,469.988678,498.3632507,442.8531799,440.5595703,431.6401367,422.3648071,416.6605225,435.421051,449.6381226,479.9261169,436.961792,433.3414001
O15213,80.03926086,73.83460236,84.11850739,92.27287292,107.9062805,83.56910706,99.7605896,110.7457504,118.5909805,124.7211609,55.22916031,94.32434082,34.60876083,75.20861053,91.87248993,73.45976257,116.0091476,80.01135254,71.37775421,109.2044373
O15226,140.7518005,138.1757202,142.5233765,154.6734314,153.5098419,135.4836731,141.182312,125.5672607,154.4195557,138.548111,144.5216064,146.0270233,138.3115082,133.9611511,139.5299072,138.5474548,150.8128662,143.7051086,132.396637,130.0793152
O15234,24.33095741,23.42123032,39.97690582,32.08071899,42.52343369,30.55142212,Filtered,Filtered,Filtered,Filtered,17.36372948,28.4345665,29.52356148,31.06700325,33.16661072,26.02189064,Filtered,Filtered,Filtered,19.66783524
O15235,65.65355682,39.04848862,71.66737366,140.2406158,130.2557068,41.81712341,75.10096741,37.86754227,41.97190857,48.87656403,80.77854919,80.30466461,69.49890137,36.12262344,38.99172592,35.13707733,27.08602333,33.86209488,135.756485,90.28544617
O15243,9.551978111,10.64431953,11.21009922,9.16152668,10.03802586,9.521144867,Filtered,7.92005682,Filtered,Filtered,9.626965523,12.77227116,7.020481586,7.578757763,8.535888672,5.435245991,Filtered,Filtered,Filtered,3.889193773
O15258,120.8990707,79.24941254,73.10931396,114.4326172,68.96765137,133.7143707,83.76217651,124.2915878,104.908699,28.53785324,61.26667786,83.81227112,66.25450134,66.8662796,78.76022339,77.71325684,139.2793732,26.64594841,95.31778717,128.4539337
O15260,658.8065796,737.7666626,610.600769,584.7039795,610.2252808,621.9523315,701.9100952,604.5222168,776.630249,708.112854,669.819397,627.24646,652.5252686,680.8551636,589.852356,648.2049561,829.5842285,825.630127,725.855896,661.6083984
O15269,89.76579285,102.512558,101.1931381,89.40452576,99.36637115,96.72020721,95.45791626,103.9672623,91.08240509,143.2145538,101.0947342,83.2657547,95.62767792,106.1687927,122.1688614,94.15685272,90.04581451,124.7825012,97.89128113,94.32950592
O15270,37.85975647,34.67464828,34.57380676,26.31731033,34.33013916,36.88757324,34.60694885,29.27391243,35.41768265,51.15868759,27.47779655,32.49562836,30.72031212,29.13037491,32.4416275,37.26648712,36.46673203,39.37214279,22.95226669,42.50306702
O15294,137.6136169,171.0292969,151.7450714,147.7741089,153.4493713,154.10849,138.9851685,158.4011383,159.5591583,161.5441589,138.3653717,147.1373596,175.2362671,453.9477234,147.3354797,159.0714569,136.1074066,182.703064,127.3920135,510.3286743
O15305,407.5547485,380.9703064,388.5045166,387.5677185,396.7403564,412.9644165,397.0460205,397.5473938,401.0375671,451.2560425,379.7871399,399.2730103,421.1947021,361.8590088,409.5537109,444.5429688,434.5883179,415.6180115,397.3023682,427.824646
O15318,93.53211975,Filtered,106.1568222,89.62117004,118.9287186,Filtered,102.1450348,Filtered,Filtered,105.5814056,106.1553192,Filtered,91.01743317,Filtered,105.799675,90.96238708,100.1556168,112.2924957,89.8296814,111.0764084
O15320,14.77978039,31.12304688,Filtered,24.50135231,12.49520779,14.24662971,26.11348724,17.13997459,12.42129993,Filtered,22.58075523,20.30389977,42.22526169,13.27011108,7.823760986,Filtered,7.853243828,Filtered,44.6271553,7.224326611
O15344,34.47133255,70.51670837,47.09296799,53.71128845,67.71438599,35.2349968,70.3883667,62.80278397,58.49287415,Filtered,35.92350388,55.87405014,27.05573654,74.15528107,49.832798,66.10458374,48.31755066,52.61740875,55.09236908,62.50457382
O15347,364.7609863,370.5667725,357.2752686,360.5415955,369.6412354,381.4672241,384.3711243,330.6884155,356.977417,542.0244141,392.6644287,422.4292297,380.5328369,383.9725037,361.0340576,396.1367493,374.9884644,392.2985535,350.3068542,673.3944702
O15355,179.410553,168.4075317,163.8074799,182.9578552,184.0893555,177.8964386,185.793457,185.2582245,179.9867554,207.029892,172.7515869,171.1494446,165.6118164,176.1635437,177.7115479,171.4040527,180.0232239,209.1312408,174.2907562,178.2083588
O15357,51.6979599,53.53886414,55.89450455,35.06691742,54.59911346,52.17011261,55.06321716,47.96083069,53.86897659,47.47132111,47.14490128,50.39723206,51.63446045,43.98598862,43.61574936,54.32829285,50.34938049,51.76681519,49.02313232,53.13290405
O15360,Filtered,Filtered,Filtered,Filtered,Filtered,12.03899097,Filtered,Filtered,32.46617889,Filtered,Filtered,Filtered,Filtered,5.682262897,Filtered,Filtered,Filtered,Filtered,Filtered,Filtered
O15371,886.7022705,849.5236206,813.2944946,776.7081299,777.6104126,801.5932007,808.5770874,727.0172729,883.7910156,804.0239258,757.8795776,870.1481323,791.725647,790.5181274,770.2744141,732.0958862,724.9637451,800.2608032,897.0680542,782.8930664
